# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0174 -3.31543e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0175 -3.30566e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0176 -3.29590e-01  1.00000e+00  1.00000e+00  1.32988e-16  0.00000e+00  0.00000e+00
0177 -3.28613e-01  1.00000e+00  1.00000e+00  1.06684e-15  0.00000e+00  0.00000e+00
0178 -3.27637e-01  1.00000e+00  1.00000e+00  3.41455e-15  0.00000e+00  0.00000e+00
0179 -3.26660e-01  1.00000e+00  1.00000e+00  1.22849e-14  0.00000e+00  0.00000e+00
0180 -3.25684e-01  1.00000e+00  1.00000e+00  4.39020e-14  0.00000e+00  0.00000e+00
0181 -3.24707e-01  1.00000e+00  1.00000e+00  1.50034e-13  0.00000e+00  0.00000e+00
0182 -3.23730e-01  1.00000e+00  1.00000e+00  5.08527e-13  0.00000e+00  0.00000e+00
0183 -3.22754e-01  1.00000e+00  1.00000e+00  1.69293e-12  0.00000e+00  0.00000e+00
0184 -3.21777e-01  1.00000e+00  1.00000e+00  5.54240e-12  0.00000e+00  0.00000e+00
0185 -3.20801e-01  1.00000e+00  1.00000e+00  1.78376e-11  0.00000e+00  0.00000e+00
0186 -3.19824e-01  1.00000e+00  1.00000e+00  5.63895e-11  0.00000e+00  0.00000e+00
0187 -3.18848e-01  1.00000e+00  1.00000e+00  1.74994e-10  0.00000e+00  0.00000e+00
0188 -3.17871e-01  1.00000e+00  1.00000e+00  5.32690e-10  0.00000e+00  0.00000e+00
0189 -3.16895e-01  1.00000e+00  1.00000e+00  1.58915e-09  0.00000e+00  0.00000e+00
0190 -3.15918e-01  1.00000e+00  1.00000e+00  4.64138e-09  0.00000e+00  0.00000e+00
0191 -3.14941e-01  1.00000e+00  1.00000e+00  1.32559e-08  0.00000e+00  0.00000e+00
0192 -3.13965e-01  1.00000e+00  1.00000e+00  3.69713e-08  0.00000e+00  0.00000e+00
0193 -3.12988e-01  1.00000e+00  1.00000e+00  1.00543e-07  0.00000e+00  0.00000e+00
0194 -3.12012e-01  1.00000e+00  1.00000e+00  2.66145e-07  0.00000e+00  0.00000e+00
